ax,ay,az,gx,gy,gz,mx,my,mz,label
0.16,-0.04,-1.00,-12.94,-13.18,-2.14,25.46,-19.03,12.05,2
0.17,-0.07,-1.00,-13.18,-14.59,-1.83,25.04,-18.99,11.25,2
0.17,-0.10,-1.00,-7.20,-7.08,-1.46,26.06,-18.68,10.95,2
0.18,-0.09,-0.99,-4.09,-9.83,3.30,26.77,-18.23,10.52,2
0.19,-0.11,-0.99,-7.32,-7.02,2.62,26.46,-18.03,10.74,2
0.18,-0.12,-0.99,-0.31,-10.80,1.71,26.16,-17.32,11.82,2
0.21,-0.10,-0.99,3.85,-8.42,3.23,26.44,-17.98,11.43,2
0.21,-0.11,-0.97,0.49,-9.22,1.46,26.48,-17.70,12.34,2
0.21,-0.12,-0.98,2.08,-2.56,2.01,26.66,-17.54,12.07,2
0.21,-0.11,-0.97,8.24,-1.46,1.83,27.22,-18.15,12.50,2
0.21,-0.12,-0.98,6.71,-4.52,-0.79,27.37,-17.74,12.85,2
0.23,-0.12,-0.99,18.25,-8.24,1.65,27.04,-18.07,11.07,2
0.22,-0.09,-0.96,12.33,-7.14,1.46,27.17,-18.55,10.74,2
0.22,-0.10,-0.98,13.37,-6.90,0.37,27.43,-18.97,11.22,2
0.24,-0.09,-0.98,4.94,-2.69,0.37,27.16,-19.13,10.62,2
0.21,-0.08,-0.98,8.06,-6.84,-1.95,27.84,-19.43,10.51,2
0.22,-0.07,-0.97,4.39,-4.52,0.18,28.00,-19.20,10.89,2
0.23,-0.10,-1.00,-0.61,-4.27,1.34,27.86,-19.36,10.95,2
0.23,-0.09,-0.96,-8.00,-5.31,-0.67,28.08,-18.96,11.12,2
0.23,-0.12,-0.99,-18.19,-4.09,3.11,29.24,-19.06,11.83,2
0.22,-0.13,-0.95,-19.10,-3.78,-2.87,29.19,-18.57,12.29,2
0.24,-0.15,-0.97,3.23,-6.96,0.12,29.05,-18.07,11.66,2
0.24,-0.15,-0.97,-11.78,0.55,-0.43,28.96,-18.01,12.38,2
0.24,-0.17,-0.97,-2.93,-1.59,0.12,28.98,-17.43,11.82,2
0.23,-0.16,-0.97,12.02,4.21,-4.03,28.14,-17.14,11.16,2
0.22,-0.18,-1.01,8.67,-2.01,3.17,27.89,-17.16,11.84,2
0.24,-0.12,-0.94,11.35,-3.05,4.76,27.98,-17.14,11.32,2
0.23,-0.14,-0.98,15.01,-4.03,0.06,28.66,-17.37,10.35,2
0.23,-0.13,-0.97,8.48,-3.30,2.62,28.28,-17.54,10.71,2
0.22,-0.14,-0.99,14.89,-2.01,3.85,27.88,-17.53,10.34,2
0.23,-0.08,-0.96,11.11,-4.27,4.94,28.05,-17.64,10.73,2
0.23,-0.13,-0.99,-0.49,3.60,3.17,28.11,-18.07,10.84,2
0.23,-0.13,-0.96,2.14,-1.16,0.18,28.28,-18.48,11.32,2
0.22,-0.09,-0.99,0.85,-0.85,0.73,28.16,-17.79,11.43,2
0.22,-0.14,-0.97,-8.42,-3.66,0.55,28.71,-17.46,11.74,2
0.22,-0.15,-0.96,-1.95,-0.12,0.85,28.12,-17.50,12.57,2
0.22,-0.15,-0.98,8.85,-3.36,2.01,28.27,-16.89,12.08,2
0.22,-0.14,-0.98,3.48,-3.30,0.79,28.20,-17.80,10.78,2
0.22,-0.14,-0.96,13.31,-4.27,1.53,28.36,-17.14,10.97,2
0.22,-0.14,-0.97,8.18,-3.91,1.53,27.94,-17.58,10.86,2
0.23,-0.13,-0.96,21.73,-5.25,0.06,28.05,-17.59,11.71,2
0.23,-0.12,-0.98,8.42,-4.09,0.98,27.82,-17.08,11.52,2
0.23,-0.12,-0.98,2.08,-6.10,2.87,28.28,-17.66,10.74,2
0.23,-0.11,-0.97,3.30,-5.55,2.93,28.47,-18.13,11.50,2
0.23,-0.11,-0.97,1.04,-4.70,1.77,28.56,-18.24,10.74,2
0.23,-0.12,-0.98,9.40,-4.39,0.67,28.69,-18.21,10.49,2
0.24,-0.11,-0.97,3.48,-3.05,1.77,28.69,-18.02,11.43,2
0.24,-0.11,-0.97,2.93,-3.91,0.67,28.49,-17.99,11.25,2
0.24,-0.12,-0.98,3.36,-5.19,1.16,28.52,-17.99,11.23,2
0.24,-0.12,-0.97,4.33,-3.23,-0.37,28.83,-17.79,10.64,2
0.24,-0.12,-0.97,3.91,-2.93,2.08,29.55,-18.09,11.15,2
0.24,-0.11,-0.97,2.81,-3.36,1.28,28.82,-18.08,10.99,2
0.24,-0.12,-0.97,0.85,-3.54,0.98,29.04,-17.99,11.55,2
0.24,-0.12,-0.97,2.01,-2.32,0.31,29.30,-17.83,10.62,2
0.24,-0.12,-0.97,5.07,-2.75,1.04,28.80,-17.66,11.34,2
0.24,-0.13,-0.97,6.84,-3.66,1.22,28.70,-18.16,10.16,2
0.24,-0.12,-0.98,5.68,-1.77,0.73,28.59,-17.75,11.06,2
0.24,-0.12,-0.97,7.57,-3.54,0.55,28.92,-17.66,10.38,2
0.24,-0.11,-0.97,6.71,-1.46,0.98,28.66,-18.10,10.60,2
0.24,-0.11,-0.97,7.75,-3.42,1.22,28.16,-18.26,11.95,2
0.24,-0.11,-0.97,5.00,-2.87,1.22,28.50,-18.51,10.39,2
0.24,-0.11,-0.97,5.25,-2.87,1.53,28.14,-18.65,11.07,2
0.24,-0.11,-0.97,5.74,-3.23,0.49,28.00,-18.15,9.79,2
0.24,-0.11,-0.97,4.88,-3.23,1.22,28.49,-18.35,10.40,2
0.24,-0.11,-0.97,4.82,-2.75,0.55,28.93,-18.12,10.50,2
0.24,-0.11,-0.97,4.39,-2.20,2.20,28.30,-17.85,10.14,2
0.24,-0.11,-0.98,2.38,-1.77,-0.49,28.27,-18.32,11.02,2
0.24,-0.12,-0.97,1.83,-4.03,0.43,28.41,-17.64,10.93,2
0.24,-0.11,-0.97,2.62,-2.99,1.34,29.16,-18.38,9.94,2
0.24,-0.11,-0.97,3.66,-3.85,1.46,28.58,-18.27,10.45,2
